gps_speed,imu_speed,camera_confidence,distance,attack
5.457682103813248,5.652510902789088,0.9135331711690967,30.19583085904339,0
22.842777888530563,23.498970755358418,0.9521540354183191,23.162483850010332,0
20.325838969942346,20.01840299009917,0.8845219813700717,14.493488753149217,0
26.333960502025658,25.9593688587723,0.9528218754737212,29.91510429671495,0
21.749490017468062,20.89874742727299,0.8661042309525812,25.380054756992575,0
7.311891603523847,8.038808494899296,0.9711459671037672,36.73976988699317,0
26.31694320939445,26.349793119747567,0.9197157555691028,30.608685371982517,0
28.591659857903053,29.17648917202767,0.8677862190755672,32.82957407673321,0
20.156694955069348,20.067345023613427,0.8824367079322167,22.63485776941868,0
29.418144501929547,29.449080936449043,0.9236863088128835,33.9888500962535,0
7.760563198268176,7.3194653577225015,0.9536295911758961,15.64162149435678,0
25.997167040458915,26.401956088562955,0.9776894263728162,23.790544561455974,0
9.746675576700657,10.589878372168748,0.9310463363605554,36.669534227413166,0
25.321713642303784,26.105814823980573,0.9771997844357319,11.72377021767893,0
29.318882699470382,29.89880346946475,0.9580392651784811,25.08331432705738,0
20.67463381971669,20.197516693829584,0.9723925169408187,30.496207109333024,0
19.69576886540804,18.77944628031141,0.9793064014863634,21.511986483686854,0
28.043641181467358,28.14188018219802,0.968086134647523,15.448203924009055,0
18.687193013933218,18.969703829410598,0.9146774428765363,26.01049924197771,0
29.793874808758147,30.621349939310328,0.9906835860275276,27.64786980677419,0
18.382074353492346,18.075272242041827,0.9884801079705989,31.214000489868326,0
17.964809235125575,17.294138747256856,0.9106253537824005,28.991028129161755,0
29.95849165680995,29.77038310525463,0.8929904530081855,14.684067236775672,0
7.98609609868008,8.314023381775295,0.9720382593336546,18.466898355132408,0
29.006267200843272,28.396237238411512,0.9858190663419414,33.83836112856123,0
13.27663702434441,12.671325165895805,0.9705110054729442,20.338879678388437,0
7.19363962224135,6.476038197705418,0.9745935838003794,30.008836385873654,0
10.336731957072537,10.892074149227627,0.865605775492182,32.759117425711885,0
7.602818001001772,7.423158333547333,0.9901612818519191,15.044354747562274,0
24.5995050316896,23.793366499460806,0.987901424333498,17.502838930201563,0
14.15401495861849,14.383456102217433,0.9887855655641717,28.662024584833723,0
12.041580726980811,11.33912614896476,0.9837466767561701,12.821180492337865,0
19.497124201189045,19.018296349766498,0.9361954869409188,18.52114536972801,0
9.719672811739612,10.624820033048453,0.9706192536725045,28.1978433212797,0
18.83965260158729,18.621587840315218,0.9069645182401852,28.763111795634842,0
16.10772480396726,15.539423951973294,0.8889838219492656,23.95329758863592,0
15.2646034646787,16.2242362463571,0.9946768801933261,16.307911400813282,0
21.231184956534747,21.750199570963947,0.9869058197913756,11.437446150172248,0
10.992419202798283,11.5196049429783,0.9970010414976891,35.55927232521737,0
28.647598634213836,29.615294926477862,0.9339485673631418,29.329383937451325,0
19.410652650301913,19.10886407084872,0.8888383013010083,32.102554026640966,0
22.01311907915664,22.666921611926934,0.8864645421971172,10.214561209912748,0
15.541613554489421,15.587771772384635,0.9888404437222745,34.91906201541613,0
19.63418648624881,19.43761850676966,0.912711213461372,25.091389134983807,0
7.323608809147354,7.02880497229588,0.8665506267318992,25.67097058217375,0
10.017326208396806,9.291868451020218,0.9933555977859173,27.288445672638336,0
12.357565392377227,11.522631895119957,0.8504810428791124,29.626913411578947,0
12.355186367016412,12.87485130655,0.8630207348730036,15.494120168300135,0
7.731917636868175,8.111619043753386,0.8962221790108105,21.65193924315204,0
18.496227029829804,17.52500046121256,0.9105386238678786,10.535623309772998,0
29.12617502020888,29.780111192482835,0.9364916779685349,11.101439625238735,0
28.879059882045073,29.39531265627555,0.8639885666600717,30.850822347810354,0
6.16189490945329,5.901950205858711,0.8847131749363992,24.93198170909409,0
23.40105999045713,22.95294070245816,0.8846302053748204,33.34854836431436,0
13.365144695818227,14.319214912329311,0.9219878958876448,35.63751236583208,0
6.92611984970906,7.840642122366953,0.889620858885815,15.315454615675606,0
29.51616167224194,29.704490512679268,0.9366799248598789,21.276551929638927,0
9.414394997458924,9.24147372694452,0.9117702840266835,38.21872002787916,0
16.52623263949075,16.6890484269568,0.9997862756868942,15.659325983198489,0
16.645464984414794,17.42120145865797,0.91594489960703,29.4848779700202,0
17.558683714662585,18.12030218682857,0.8575520060018408,27.787623857158856,0
10.669264589102287,11.588769977851548,0.8790115400699037,27.634364714139608,0
17.378680277733032,17.50267126641672,0.9357253842335228,24.022140563629918,0
24.34713487183436,24.61687301901574,0.9064956261087767,18.729092843322764,0
11.292286094002382,55.35707873305323,0.45175399584797243,1.3436234746113551,1
15.546528521796816,43.24609694783978,0.37156836123492615,4.6966641344738544,1
29.98759889989009,56.55875609662864,0.2716719717418718,2.1976475988675497,1
9.819503361029405,46.11304327568263,0.227823817119774,4.386228966030902,1
21.987473477733456,49.25654663128834,0.44363249339539845,1.3903481807006166,1
15.00189828672563,45.35470468724554,0.4901881494099065,3.7383860149207155,1
27.75013040171716,54.35127818178407,0.2961389844547006,3.40916942463236,1
10.849709860850949,46.27644065930129,0.43338198029699493,4.539858712293702,1
14.744226005601295,50.955039050708656,0.381295590022496,3.9731691989021134,1
22.974456674040642,51.08853314990936,0.4501784187574416,1.0298408022250545,1
6.643901546963836,44.5464861062489,0.38588151461522846,2.1573341751004422,1
10.896628407192972,59.954726018595906,0.4818470616132913,1.7420841732552788,1
13.723889054845916,58.4332572056475,0.24242410155891098,2.474593369993925,1
5.245200730631412,57.0388994597976,0.37155284947718414,4.502814054510763,1
5.260614060750116,49.999104874925834,0.2742230064975939,1.9426773437176177,1
12.652724255978535,43.43617855643383,0.47061315926128056,1.4351145318087433,1
11.134697055357291,45.2400380370283,0.20459111821257212,1.5178466818108864,1
8.352746554862948,43.10401753468773,0.40992952643709246,3.6842444430853836,1
17.72535304893451,41.08321016675499,0.3784793827144298,1.012402946645853,1
25.75669461799626,44.271555526019355,0.25086811761254624,3.8703391750759915,1
17.752559034754483,42.985872161231974,0.20823401393555635,2.2344012123976116,1
29.28317042322126,42.91667048115903,0.43181699735471574,2.6602958625570525,1
15.595854683040514,54.95960427286455,0.2932556357209497,3.655515216082081,1
18.023091165517386,56.80984935725658,0.2652921789002542,1.876146918073152,1
19.641984850625263,45.0448623558637,0.4755705802778319,3.3873609516815177,1
13.01890039283892,58.95659379560001,0.41412067484283177,3.5421356890429094,1
15.838777865329826,51.23512743749572,0.3451958191104338,1.539609494768512,1
5.236796455136245,46.570379260849734,0.2423462167071525,4.452491409304077,1
11.40886712090312,51.31515386098052,0.29559896101654237,4.184358495688432,1
22.905766526241955,50.19210022613043,0.4273960795911772,3.153678178299506,1
